ts,session_id,participant_id,condition,event_type,payload
2026-08-14 18:03:44.500405,sess_1_1786730608972,p1,transparency_on,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-14 18:03:44.504108,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-14 18:03:44.507348,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-14 18:03:44.509425,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-14 18:03:44.511407,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-14 18:03:44.513855,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-14 18:03:44.515543,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-14 18:03:44.516620,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-14 18:03:44.517712,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-14 18:03:44.518759,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-14 18:03:44.520014,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-14 18:03:44.523635,sess_1_1786730608972,p1,transparency_on,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-14 18:03:44.525506,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-14 18:03:44.526690,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-14 18:03:44.527540,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-14 18:03:44.528445,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-14 18:03:44.529434,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-14 18:03:44.530516,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-14 18:03:44.531588,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-14 18:03:44.533509,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-14 18:03:44.535084,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-14 18:03:44.536138,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-14 18:07:27.979271,sess_1_1786730608972,p1,transparency_on,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-14 18:07:27.982677,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-14 18:07:27.984815,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-14 18:07:27.986813,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-14 18:07:27.989250,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-14 18:07:27.991171,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-14 18:07:27.992391,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-14 18:07:27.993569,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-14 18:07:27.994794,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-14 18:07:27.995938,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-14 18:07:27.997572,sess_1_1786730608972,p1,transparency_on,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-14 18:08:25.470251,s1,p1,transparency_off,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-14 18:08:25.472441,s1,p1,transparency_off,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-14 18:08:25.473106,s1,p1,transparency_off,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-14 18:08:25.473692,s1,p1,transparency_off,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-14 18:08:25.474302,s1,p1,transparency_off,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-14 18:08:25.474824,s1,p1,transparency_off,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-14 18:08:25.475382,s1,p1,transparency_off,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-14 18:08:25.475974,s1,p1,transparency_off,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-14 18:08:25.476580,s1,p1,transparency_off,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-14 18:08:25.477126,s1,p1,transparency_off,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-14 18:08:25.477647,s1,p1,transparency_off,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-14 18:11:38.194283,s1,p1,transparency_off,task_start,"{""task_id"": ""ticket_triage_v2""}"
2026-08-14 18:11:38.196659,s1,p1,transparency_off,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-14 18:11:38.197396,s1,p1,transparency_off,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-14 18:11:38.198000,s1,p1,transparency_off,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-14 18:11:38.198808,s1,p1,transparency_off,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-14 18:11:38.199523,s1,p1,transparency_off,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-14 18:11:38.200100,s1,p1,transparency_off,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-14 18:11:38.200683,s1,p1,transparency_off,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-14 18:11:38.201374,s1,p1,transparency_off,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-14 18:11:38.201893,s1,p1,transparency_off,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-14 18:11:38.202383,s1,p1,transparency_off,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-15 06:54:53.793572,s1,p1,transparency_on,survey_submitted,"{""trust_1"": 6, ""trust_2"": 5, ""trust_3"": 7, ""sus_scores"": [4, 2, 4, 2, 4, 2, 4, 2, 4, 2], ""comments"": ""test comment""}"
2026-08-15 07:04:22.625241,sess_1_1786777462614,p1,transparency_off,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-15 07:04:22.631470,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-15 07:04:22.633409,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-15 07:04:22.634937,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-15 07:04:22.636005,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-15 07:04:22.637072,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-15 07:04:22.638074,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-15 07:04:22.639058,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-15 07:04:22.640221,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-15 07:04:22.641531,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-15 07:04:22.643028,sess_1_1786777462614,p1,transparency_off,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-15 07:04:24.110246,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t1""}"
2026-08-15 07:04:25.050917,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t2""}"
2026-08-15 07:04:25.753058,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t3""}"
2026-08-15 07:04:26.584685,sess_1_1786777462614,p1,transparency_off,action_rejected,"{""id"": ""t4""}"
2026-08-15 07:04:30.964551,sess_1_1786777462614,p1,transparency_off,action_rejected,"{""id"": ""t5""}"
2026-08-15 07:04:31.934590,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t6""}"
2026-08-15 07:04:32.750110,sess_1_1786777462614,p1,transparency_off,action_rejected,"{""id"": ""t7""}"
2026-08-15 07:04:33.699727,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t8""}"
2026-08-15 07:04:34.399179,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t9""}"
2026-08-15 07:04:35.159266,sess_1_1786777462614,p1,transparency_off,action_accepted,"{""id"": ""t10""}"
2026-08-15 07:04:38.598683,sess_1_1786777462614,p1,transparency_off,action_edited,"{""id"": ""t10"", ""type"": ""reorder"", ""from_index"": 9, ""to_index"": 5}"
2026-08-15 07:04:42.932306,sess_1_1786777462614,p1,transparency_off,task_end,"{""task_id"": ""ticket_triage_v1"", ""decided_count"": 10, ""total"": 10}"
2026-08-15 17:16:45.155018,sess_2_1786814205143,p2,transparency_on,task_start,"{""task_id"": ""ticket_triage_v1""}"
2026-08-15 17:16:45.161383,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-15 17:16:45.163484,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-15 17:16:45.164753,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-15 17:16:45.166035,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-15 17:16:45.167246,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-15 17:16:45.168433,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-15 17:16:45.170168,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-15 17:16:45.171384,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-15 17:16:45.172668,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-15 17:16:45.173614,sess_2_1786814205143,p2,transparency_on,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
2026-08-15 17:16:46.652322,sess_2_1786814205143,p2,transparency_on,action_accepted,"{""id"": ""t1""}"
2026-08-15 17:16:47.630338,sess_2_1786814205143,p2,transparency_on,action_rejected,"{""id"": ""t2""}"
2026-08-15 17:16:48.348395,sess_2_1786814205143,p2,transparency_on,action_rejected,"{""id"": ""t3""}"
2026-08-15 17:16:49.582318,sess_2_1786814205143,p2,transparency_on,action_rejected,"{""id"": ""t4""}"
2026-08-15 17:16:50.464121,sess_2_1786814205143,p2,transparency_on,action_accepted,"{""id"": ""t5""}"
2026-08-15 17:16:51.582841,sess_2_1786814205143,p2,transparency_on,action_accepted,"{""id"": ""t6""}"
2026-08-15 17:16:52.315233,sess_2_1786814205143,p2,transparency_on,action_accepted,"{""id"": ""t7""}"
2026-08-15 17:16:53.214546,sess_2_1786814205143,p2,transparency_on,action_rejected,"{""id"": ""t8""}"
2026-08-15 17:16:54.897448,sess_2_1786814205143,p2,transparency_on,action_rejected,"{""id"": ""t9""}"
2026-08-15 17:16:55.880366,sess_2_1786814205143,p2,transparency_on,action_accepted,"{""id"": ""t10""}"
2026-08-15 17:16:58.396975,sess_2_1786814205143,p2,transparency_on,task_end,"{""task_id"": ""ticket_triage_v1"", ""decided_count"": 10, ""total"": 10}"
2026-08-15 17:22:36.950119,sess_2_1786814205143,p2,transparency_on,survey_submitted,"{""trust_1"": 7, ""trust_2"": 5, ""trust_3"": 4, ""sus_scores"": [4, 3, 3, 3, 3, 5, 1, 2, 3, 3], ""comments"": ""hio""}"
2026-08-15 17:22:41.981513,sess_2_1786814205143,p2,transparency_off,task_start,"{""task_id"": ""ticket_triage_v2""}"
2026-08-15 17:22:41.984835,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t1"", ""is_correct"": true}"
2026-08-15 17:22:41.987129,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t2"", ""is_correct"": false}"
2026-08-15 17:22:41.988704,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t3"", ""is_correct"": true}"
2026-08-15 17:22:41.990102,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t4"", ""is_correct"": true}"
2026-08-15 17:22:41.991285,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t5"", ""is_correct"": false}"
2026-08-15 17:22:41.993095,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t6"", ""is_correct"": true}"
2026-08-15 17:22:41.995234,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t7"", ""is_correct"": true}"
2026-08-15 17:22:41.996769,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t8"", ""is_correct"": false}"
2026-08-15 17:22:41.998039,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t9"", ""is_correct"": true}"
2026-08-15 17:22:41.999491,sess_2_1786814205143,p2,transparency_off,action_proposed,"{""id"": ""t10"", ""is_correct"": true}"
